ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-29 05:00:00,9.627384000000001,-24.644474508190527,65.27486311966534,9.627384000000001,9.627384000000001,8.426281678094151,8.426281678094151,8.426281678094151,8.426281678094151,8.426281678094151,8.426281678094151,0.0,0.0,0.0,18.053665678094152
2023-01-30 05:00:00,9.684724625000001,-38.5414368036968,47.45340434637394,9.684724625000001,9.684724625000001,-4.773552084266631,-4.773552084266631,-4.773552084266631,-4.773552084266631,-4.773552084266631,-4.773552084266631,0.0,0.0,0.0,4.911172540733371
2023-01-31 05:00:00,9.74206525,-38.95596149701011,47.40360518761455,9.74206525,9.74206525,-5.208005827523468,-5.208005827523468,-5.208005827523468,-5.208005827523468,-5.208005827523468,-5.208005827523468,0.0,0.0,0.0,4.534059422476531
2023-02-01 05:00:00,9.799405875,-41.70380881203948,49.3515489965704,9.799405875,9.799405875,-4.115366704618247,-4.115366704618247,-4.115366704618247,-4.115366704618247,-4.115366704618247,-4.115366704618247,0.0,0.0,0.0,5.6840391703817525
2023-02-02 05:00:00,9.856746500000002,-37.95096323168416,50.15940792543684,9.856746500000002,9.856746500000002,-3.003401053279667,-3.003401053279667,-3.003401053279667,-3.003401053279667,-3.003401053279667,-3.003401053279667,0.0,0.0,0.0,6.8533454467203345
2023-02-03 05:00:00,9.914087125,-32.47486714721862,55.650157003954014,9.914087125,9.914087125,0.2170811480928514,0.2170811480928514,0.2170811480928514,0.2170811480928514,0.2170811480928514,0.2170811480928514,0.0,0.0,0.0,10.131168273092852
2023-02-04 05:00:00,9.97142775,-22.87644789558781,58.20175089370204,9.97142775,9.97142775,8.456962843516669,8.456962843516669,8.456962843516669,8.456962843516669,8.456962843516669,8.456962843516669,0.0,0.0,0.0,18.428390593516667
2023-02-05 05:00:00,10.028768375,-24.435220370745874,65.13938474053205,10.028768375,10.028768375,8.426281678088682,8.426281678088682,8.426281678088682,8.426281678088682,8.426281678088682,8.426281678088682,0.0,0.0,0.0,18.455050053088684
2023-02-06 05:00:00,10.086109,-37.2746897298979,49.988410678037326,10.086109,10.086109,-4.773552084271985,-4.773552084271985,-4.773552084271985,-4.773552084271985,-4.773552084271985,-4.773552084271985,0.0,0.0,0.0,5.312556915728015
2023-02-07 05:00:00,10.143449625,-39.05385190874684,48.73476697133398,10.143449625,10.143449625,-5.208005827522164,-5.208005827522164,-5.208005827522164,-5.208005827522164,-5.208005827522164,-5.208005827522164,0.0,0.0,0.0,4.935443797477837
2023-02-08 05:00:00,10.20079025,-38.97923355287851,51.79022171877863,10.20079025,10.20079025,-4.115366704621697,-4.115366704621697,-4.115366704621697,-4.115366704621697,-4.115366704621697,-4.115366704621697,0.0,0.0,0.0,6.085423545378304
2023-02-09 05:00:00,10.255715731071428,-32.88015753443789,52.4699999909369,10.255715731071428,10.255715731071428,-3.003401053271767,-3.003401053271767,-3.003401053271767,-3.003401053271767,-3.003401053271767,-3.003401053271767,0.0,0.0,0.0,7.25231467779966
2023-02-10 05:00:00,10.310641212142857,-33.87446967338568,56.48386460861274,10.310641212142857,10.310641212142857,0.2170811481010078,0.2170811481010078,0.2170811481010078,0.2170811481010078,0.2170811481010078,0.2170811481010078,0.0,0.0,0.0,10.527722360243864
2023-02-11 05:00:00,10.365566693214285,-24.932954223236283,61.01474651088719,10.365566693214285,10.365566693214285,8.456962843527327,8.456962843527327,8.456962843527327,8.456962843527327,8.456962843527327,8.456962843527327,0.0,0.0,0.0,18.822529536741612
2023-02-12 05:00:00,10.420492174285714,-27.776543630373748,60.829773345082764,10.420492174285714,10.420492174285714,8.42628167807784,8.42628167807784,8.42628167807784,8.42628167807784,8.42628167807784,8.42628167807784,0.0,0.0,0.0,18.846773852363555
2023-02-13 05:00:00,10.475417655357143,-35.17160212518662,54.11999079014567,10.475417655357143,10.475417655357143,-4.773552084280557,-4.773552084280557,-4.773552084280557,-4.773552084280557,-4.773552084280557,-4.773552084280557,0.0,0.0,0.0,5.701865571076586
